node_1,node_2
52864,97374
52864,97382
52864,117269
52864,167675
52864,172476
52864,177007
52864,229163
52864,230581
52864,329647
52924,53890
52924,60424
52924,63744
52924,95873
52977,207377
52988,54629
52988,247209
53009,74473
53009,148051
53009,154650
53009,409104
53188,108564
53188,158435
53212,171973
53223,56862
53244,92622
53246,143750
53254,71122
53394,84949
53402,193454
53427,68425
53427,202862
49724,53440
53451,62653
53451,94984
53451,127793
53451,152569
53451,213741
53451,238047
53500,131850
53500,233834
53501,81454
53609,123843
18842,53633
53633,127698
53789,74473
53789,264013
53800,95674
53890,94649
53890,178258
53890,218324
53890,245946
53903,215172
53965,380947
54025,63779
54090,126252
54092,171002
54092,250249
54092,330885
168,54102
54102,331026
21304,54114
54114,70134
54114,93715
54114,188937
54114,247462
54114,248107
54114,248699
54121,56019
54121,175556
54132,73271
54132,133164
54158,117172
54158,212967
54158,331294
54174,331038
54182,141698
168,54192
54285,179454
54393,241785
54489,126912
54489,318100
54489,331361
54562,115932
54562,331267
54563,331339
54600,62928
54606,159682
54606,198501
54629,63759
54629,94692
54629,108544
54629,178700
54629,221716
54629,247209
54629,284230
54629,397667
54681,60307
54681,126852
54681,281500
54729,139613
54729,290843
54760,95230
54772,192561
54958,331848
54971,72915
55165,77460
55165,84539
55165,95882
55165,97139
55165,154594
55165,157639
55165,308495
55227,215372
55227,281503
55227,331989
55277,64327
55342,61024
55357,69767
55357,70579
55357,196734
55357,222955
55357,332278
55540,91187
55540,219831
55540,240392
55540,332331
55688,91036
55688,218324
55696,135675
55801,332331
55813,62851
55813,71175
55813,79510
55813,90512
55813,94453
55813,94454
55813,95786
55868,330647
55933,72327
55991,129278
56019,175556
56088,94050
56122,332956
56123,88556
56123,251532
56124,60062
56135,75046
56142,63441
56142,67435
56142,71175
56142,74519
56142,82458
56142,132305
56142,154515
56142,222451
56142,244210
56142,247243
4603,56177
56177,227999
56177,251586
5183,56204
3067,56266
56319,244627
56351,60323
56351,94984
56367,73353
56367,95462
56367,97517
56367,115932
56367,115942
56390,96580
56397,197572
56623,71122
56623,100180
56623,202939
20206,56736
56736,75050
56790,333598
56819,79796
56862,296609
56862,333601
57083,60424
57083,72651
57083,74673
57083,78452
57083,92006
57083,92535
57083,210892
57083,211699
57083,224561
57083,231082
57083,241757
57083,334246
57083,334250
57240,72651
57248,176041
57336,334112
57403,79795
57403,212469
57432,94984
57432,106714
57432,124487
57432,178560
57432,210675
57432,216141
57432,416111
18842,57682
57731,214576
57731,334371
3451,57739
57739,61538
57801,95276
57801,214559
168,57864
57864,76320
57864,79636
57864,135283
57864,137523
57864,139069
57864,148030
57864,164478
57864,176008
57894,62793
57894,96070
57894,100100
57894,104938
57894,105559
4249,58000
58031,62851
58031,157639
58031,212769
58068,70144
58068,179785
58204,67981
58204,202700
58255,73416
58255,87205
58255,153230
58255,281537
58310,152477
58343,160375
58382,335693
58435,101411
58435,335789
58443,68242
58443,85233
58457,63744
58490,122166
58518,58623
58518,61562
58518,74441
58518,157457
58617,103299
58617,127234
58617,184030
58623,62365
58623,78633
58623,146402
58623,157556
58662,108531
58671,78633
58671,336050
58771,74032
58779,161131
58779,176011
58779,311622
58779,336273
58804,94299
58804,102938
58877,336297
58896,336330
58896,336332
58899,59049
58923,329088
58939,195665
58979,75026
58979,142279
59022,74044
59022,77554
59023,88700
59023,138960
59038,405458
59041,273566
59206,217471
59246,202757
59292,75026
59292,78626
59292,78633
59332,167898
59332,282642
59432,354521
59508,276485
59560,183730
59560,187113
59560,336156
59590,62661
59590,62874
59590,100558
59590,166073
59590,192377
59590,192394
59590,192414
59590,193412
59590,211361
59590,337021
59598,242103
59598,337308
59648,63146
59648,176049
59674,126425
59674,139948
59674,154596
59674,176063
59674,195722
59674,300715
59676,86827
59676,89339
59676,102390
59746,76645
59748,77472
59765,62562
59765,63360
59765,70122
59765,92942
59765,99805
59765,127363
59765,135440
59765,208730
59765,307320
59837,60227
59837,62793
59837,72239
59837,104166
59837,225549
59840,72239
58804,59855
59870,78626
59885,68012
59893,75010
59893,75026
59893,75936
59893,78648
59893,82313
59893,82317
59893,87868
59893,89598
59893,89733
59893,118542
59893,127233
59893,137459
59893,145384
59930,60337
59945,156016
59958,92789
59958,99770
59958,108186
59958,116510
59975,338185
1064,60034
60048,62720
60048,93540
60052,75021
60052,75026
60052,75936
60052,78583
60052,78633
60052,137470
60061,245304
60062,69947
60062,72651
60062,289685
60062,338293
60068,68028
60068,75936
60068,89733
60068,133937
60068,159870
60074,215294
60100,338697
60115,126322
60142,75021
60142,75026
60152,126810
60153,101232
60153,164478
37291,60161
60161,63679
60161,70414
60161,71632
60161,96016
60161,132520
60161,178960
60161,186628
60163,90311
60163,357505
60166,60261
60166,84949
60166,258312
60180,190754
60197,78895
37204,60227
60227,93836
60227,103016
60227,105756
60227,178165
60227,192631
60228,90343
60228,127233
60228,133937
60253,71243
60253,92523
60253,95168
60253,117310
60253,226128
60253,236502
60253,237443
60253,292174
60253,304389
60253,315077
60253,656389
60254,116263
168,60261
60261,82445
60261,87851
60261,87868
60261,89598
60261,124962
60261,137228
60261,144665
60261,148836
60261,341280
60272,126242
60279,78633
60279,185259
60279,288881
60295,132512
60307,60690
60307,70715
60307,124886
60307,202706
60307,213195
60307,294052
60323,63779
60323,70662
60323,74519
60323,94736
60323,95221
60323,117279
60323,169953
60323,178253
60323,179376
60323,295809
60323,310194
60323,332730
168,60334
60334,78613
60334,118597
60334,119049
60334,122119
60334,152308
60334,160980
60334,164543
60337,180242
60337,562126
60399,69337
60424,60444
60424,63988
60424,72511
60424,72520
60424,74673
60424,85576
60424,87523
60424,103426
60424,115940
60424,127838
60424,130318
60424,133281
60424,134053
60424,152112
60424,170766
60424,237055
60424,293475
60424,340758
60424,340761
60428,281599
20257,60444
60444,62745
60444,71243
60444,77614
60444,77764
60444,91408
60444,92263
60444,92476
60444,93297
60444,93540
60444,93871
60444,94454
60444,94736
60444,95093
60444,95221
60444,95658
60444,95695
60444,97145
60444,106993
60444,108082
60444,108503
60444,111272
60444,117173
60444,117352
60444,143985
60444,154650
60444,157639
60444,177021
60444,177043
60444,177667
60444,178499
60444,180991
60444,216526
60444,237133
60444,248394
60444,268249
60444,341142
60444,656389
60444,656503
60447,156575
60456,131346
60456,148947
60456,341234
60522,78626
60566,75022
60566,235271
60583,63148
60583,68028
60583,82317
60583,84949
60588,69803
60607,63151
60607,66022
60607,75010
60607,75021
60607,75026
60607,75936
60607,78583
60607,78626
60607,82103
60607,82398
60607,90587
60607,126710
60607,127233
60607,134989
60607,142204
60607,147556
60607,160513
60609,75021
60609,78626
60615,68028
60615,82103
60615,85245
60615,89886
60615,137459
60615,137910
60615,143545
60615,143643
60615,144054
60615,144622
60615,147886
60615,160513
60615,191361
60615,341276
60615,341280
60690,68663
60690,275942
60690,341569
60699,281167
60710,147935
60739,281521
60739,341814
60846,132910
60875,132503
60875,167290
60919,123843
5204,60923
60923,70611
60923,95041
60923,97374
60923,97493
60923,154612
60923,178554
60923,180742
60934,62834
60934,111474
60934,170940
60934,184334
60934,208749
60943,121731
60943,139974
60943,205061
60962,101952
60962,144299
60966,163805
60977,645203
60986,70865
60986,342453
60987,233538
22084,60988
60992,137053
60993,117225
60993,138974
60993,175633
60993,189347
60993,342419
60993,342422
61002,227196
61004,131886
61004,318838
61010,294062
61018,95251
61019,278924
61021,88084
61024,262403
61185,198374
61185,272032
61275,63148
61315,82505
61316,61923
61316,63744
61316,72485
61316,73374
61316,77460
61316,84145
61316,91995
61316,93141
61316,93297
61316,93327
61316,93865
61316,94453
61316,95603
61316,95624
61316,96568
61316,103954
61316,106661
61316,115918
61316,156457
61316,165987
61316,169695
61316,188937
61316,202941
61316,206019
61316,211690
61316,237133
61316,245304
61316,256557
61316,343029
61316,343033
61316,430657
61316,656197
61316,656389
21069,61318
61318,73271
61318,343521
61365,100050
18929,61384
61394,343446
61408,74154
61439,102375
61439,176387
61439,318589
61439,343061
61439,343162
61447,102390
61447,318256
61462,93540
61462,106993
61492,93688
61492,135182
61492,655585
61538,203413
61538,257655
61906,63917
61906,107607
61906,136851
61906,186673
61906,209387
61906,240029
61906,304746
61906,343804
61906,343827
61906,343889
61906,343895
61906,343992
61923,62745
61923,62928
61923,73964
61923,77415
61923,77460
61923,97139
61923,100100
61923,103907
61923,104166
61923,117936
61923,170845
61923,181167
61923,186628
61923,235519
61923,237763
61923,238539
61923,239537
62007,187113
62026,344091
60922,62168
62168,62720
62168,63354
62168,92467
62168,95336
62168,96405
62168,111272
62168,126816
62168,167660
62168,167752
62168,180056
62168,180394
1137,62170
62170,62299
62170,62757
62170,95786
62170,97196
62170,228197
62170,255879
62173,129584
62173,364387
62192,62320
62192,251487
6441,62200
62200,62872
62200,77470
62200,92467
62200,108564
62200,133227
62200,172420
62200,222459
62200,247082
62223,64055
62223,180166
62223,344369
62229,62330
62229,69773
62229,96189
62229,205523
62229,248172
62229,345609
62229,474432
23130,62253
62253,67447
62253,90512
62253,97196
62253,154570
62253,176256
62253,215318
62253,236520
62253,286468
62257,188161
62262,193038
5274,62270
62270,95156
62270,117236
62270,248349
62273,108564
62290,92318
62290,115965
62294,80074
62294,91950
62294,95168
62294,167711
62294,179414
62294,206936
62294,277917
62298,304363
62299,161028
62299,255879
62299,349341
62310,167819
62320,211402
62330,77460
62352,322005
62356,74408
62359,66488
168,62365
62365,138964
62375,126915
62375,344678
62379,97467
62448,244675
62448,344656
62460,167927
62460,301769
62541,62872
62541,75034
62541,75187
62541,108564
62541,181759
62556,167615
62556,177793
62562,62568
62562,103907
62562,124487
62562,340402
62568,63759
62568,77444
62568,425242
62568,478639
62586,62601
62586,95846
62586,176183
62586,188937
62586,211375
62586,221716
62586,239537
62586,287952
62586,345040
28093,62587
62601,74708
62601,208726
62601,210399
62601,221716
41282,62653
43117,62653
62653,79796
62653,82505
62653,154581
62661,70715
6473,62720
62720,62851
62720,63413
62720,63969
62720,71088
62720,71151
62720,73285
62720,84145
62720,93378
62720,93996
62720,94815
62720,94984
62720,95080
62720,95462
62720,95624
62720,95772
62720,108531
62720,172420
62720,172688
62720,174452
62720,198659
62720,236963
62720,246370
62720,247071
62720,248394
62720,248503
62720,305546
62721,97046
62721,186771
62738,90752
3067,62745
62745,72394
62745,79817
62745,92962
62745,94726
62745,95573
62745,96019
62745,99870
62745,100496
62745,104307
62745,108082
62745,111272
62745,116366
62745,116470
62745,127838
62745,132538
62745,148023
62745,166073
62745,166706
62745,167591
62745,167615
62745,167747
62745,167785
62745,172975
62745,177257
62745,186605
62745,186673
62745,193412
62745,209823
62745,210754
62745,210803
62745,211361
62745,213155
62745,227151
62745,227999
62745,238072
62745,238539
62745,247418
62745,306209
62745,312040
62745,337240
62745,399123
62757,90490
62757,90499
62757,91347
62757,92945
62757,93473
62757,94453
62757,95695
62757,96070
62757,96405
62757,99770
62757,105767
62757,107311
62757,116339
62757,116457
62757,116502
62757,116573
62757,116891
62757,141446
62757,177254
62757,210751
62757,216517
62757,237587
62757,240992
62757,241127
62793,105559
62793,110789
62793,135693
62793,172332
62793,234426
62815,104067
62830,92662
62834,70715
62834,79595
62834,93589
62834,102033
62834,102645
62834,111146
62834,111708
62834,116561
62834,133149
62834,140625
62834,156137
62834,167648
62834,169087
62834,180242
62834,208505
62834,214686
62834,346777
62834,346833
62834,346862
62834,346879
62851,63679
62851,71632
62851,72469
62851,75008
62851,79740
62851,80769
62851,91030
62851,91347
62851,92813
62851,92945
62851,94418
62851,94983
62851,95027
62851,95786
62851,97139
62851,104957
62851,108469
62851,108680
62851,110949
62851,111272
62851,114250
62851,116470
62851,118291
62851,127235
62851,128094
62851,129418
62851,135658
62851,154820
62851,166706
62851,166756
62851,167657
62851,167675
62851,167700
62851,178960
62851,186597
62851,199356
62851,235982
62851,262730
62851,289776
62851,334901
62858,346385
62872,64076
62872,69782
62872,94232
62872,95093
62872,177807
62872,240162
62872,242188
62872,248996
62872,292157
62872,346457
62873,138585
62661,62874
62874,192358
62874,192366
62874,192394
62874,192425
62874,294048
62874,294059
62874,294062
62928,84335
62928,84539
62928,91347
62928,92263
62928,97240
62928,100762
62928,107423
62928,117173
62928,117972
62928,157639
62928,166756
62928,180991
62930,94726
62930,110596
62930,205946
62930,346452
62939,91329
62939,94240
62939,181264
62939,242328
62939,273536
62939,347470
62978,78626
62978,148225
62978,157430
62978,233146
62978,268554
62978,347388
62978,347390
62978,347391
63069,184691
63086,78633
63092,74951
63092,348371
63093,201100
63139,63616
63139,64005
63139,78452
63139,86907
63139,89239
63139,92006
63139,93141
63139,97145
63139,182332
63139,206495
63139,207164
63139,296642
63140,90932
63140,93627
63140,97158
63140,228896
63143,131333
63146,185472
4019,63148
63148,124957
63148,124962
63151,78583
63151,82314
63156,78888
63156,160850
63156,208172
63157,195694
24896,63161
63163,135231
63163,348328
63171,102894
63206,126440
63210,153617
63243,76308
63251,153203
63264,74375
63264,131346
63270,88673
63270,175762
63270,348698
63270,348704
63293,180720
63298,92318
63301,96281
63310,227999
63336,218294
63336,281570
30378,63354
63354,63373
63354,64018
63354,64056
63354,83060
63354,84989
63354,93287
63354,93865
63354,108527
63354,153122
63354,212820
63356,63454
63360,91187
63360,108564
63360,202271
63360,208982
63360,348536
63360,348537
63360,348538
63373,97706
63392,90932
63392,93406
63392,244016
63392,349557
63413,170053
63413,242487
63413,248503
63431,349341
63441,91140
63441,250075
38299,63454
63454,71088
63454,130316
63454,247854
18692,63476
20924,63476
26575,63476
63476,72469
63476,93590
63476,93765
62253,63496
63496,125695
63496,286468
63507,132512
63507,237280
14070,63530
63530,92460
63530,115914
63533,92675
63543,63897
63543,179716
63554,74441
63562,105767
63562,178258
63588,78452
63592,93715
63592,97453
63592,349739
63611,139852
63611,350013
63613,124731
63613,243642
63616,90490
63616,91187
63616,91922
63616,92535
63616,92789
63616,94967
63616,127498
63616,191974
63650,64018
63650,117860
63663,315208
63671,167618
63671,171353
63679,94615
63679,94729
63679,97169
63679,108469
63679,118291
63679,154820
63679,178499
63679,228823
63679,334901
63679,404445
20274,63730
42322,63730
63730,78452
63730,90512
63730,93053
63730,108810
63730,114314
63730,176264
63730,177793
63730,180244
63730,201450
63730,240318
63739,214053
63744,63897
63744,72469
63744,77460
63744,92144
63744,94299
63744,95786
63744,104957
63744,107311
63744,154595
63744,177044
63744,177293
63744,186665
63744,209796
63744,238062
63744,253623
63755,117041
63755,167290
63755,178147
63755,240052
63755,288904
63755,350218
63758,63761
63758,101186
6624,63759
63759,67447
63759,103892
63759,188937
63759,288009
63759,364387
63763,125179
63766,116741
63766,130087
63766,134122
63766,349959
63779,109022
63810,71175
63810,106742
63810,242901
29382,63881
63881,92802
63881,93984
63881,210803
63881,215255
63888,127793
63888,187402
63890,68197
63890,86264
63890,92583
63890,92813
63890,170584
63897,63984
63897,92263
63897,95846
63897,97313
63897,115932
63897,167749
63897,167819
63897,177043
63897,186493
63897,224561
63917,179454
63918,64090
63918,77540
63918,102793
63935,169962
63935,177807
63965,64002
63965,154556
63965,350727
63969,72593
63969,95168
63969,95573
63969,95772
63969,166058
63969,180376
63969,192069
63969,271702
63972,215372
63977,97095
63980,94453
63980,97165
63980,99762
63981,95014
63984,65462
63984,83060
63984,108437
63984,166706
63984,168003
63984,170599
63984,174594
63984,177363
63984,205865
63984,221889
63984,235117
63984,264059
5204,63988
10827,63988
63988,72520
63988,127836
63988,134053
63988,210272
63990,73358
63990,74690
63990,93595
63990,96568
63990,188937
63990,247391
63995,92922
63995,94299
63995,108564
63995,124487
63995,165517
63995,178165
63996,100180
64005,102938
64009,176188
64009,210675
25119,64018
64018,72394
64018,92271
64018,133753
64018,154608
64018,211430
64018,215255
64018,232260
64018,238762
64037,94942
64037,97209
64037,166058
64037,175459
64037,247128
64047,225403
64051,95695
64051,96587
64054,91347
64054,170053
64055,125595
64056,178967
64056,252214
64067,106779
5204,64076
25873,64076
64076,93733
64076,112241
64076,188160
64090,96189
64090,215458
64090,350998
64090,351000
5204,64092
64092,77472
64092,94814
64092,103891
64092,107943
64092,108548
64092,108564
64092,141766
64092,174600
64100,73285
64100,77531
64100,86891
64100,210319
64110,97414
64110,123814
64276,75187
64481,352131
64606,114314
64620,84127
64620,132531
64620,176983
64669,211905
64798,84194
64997,178548
65030,155158
65077,236525
65150,135231
65171,662975
65210,106748
65210,237197
65240,212384
65300,75668
65369,144444
65390,94615
65457,70414
65457,656389
65462,166772
65462,211196
65491,99870
65663,139859
65740,316821
65809,195678
65880,95014
66022,68016
66022,68237
66022,75010
66022,82416
66022,82425
66022,118502
66022,118552
66022,134989
66022,141830
66022,146673
66022,148493
66106,353800
66245,108786
66335,69947
66335,81055
66335,88605
66335,88673
66335,96552
66335,96919
66335,97011
66335,101817
66335,104857
66335,114452
66335,126111
66335,154435
66335,160729
66335,160752
66335,168559
66335,175698
66335,175708
66335,175760
66335,189347
66335,197570
66335,204926
66335,222781
66335,222786
66335,265356
66335,266749
66335,269290
66335,270763
66335,270964
66335,272528
66335,272678
66335,276212
66335,278380
66335,354281
66335,354283
66336,101799
66336,126142
66336,150065
66336,175771
66336,189366
66336,265316
66346,101745
66356,79928
66356,91942
66356,107836
66356,139821
66356,175787
66356,175822
66356,175829
66356,186758
66356,189347
66356,234711
66356,264195
66356,266821
66356,272718
66356,349421
66356,353980
66358,96929
66358,101799
66358,101814
66358,104857
66358,160752
66358,175771
66358,201470
66360,69488
66360,79928
66360,96718
66360,97044
66360,104857
66360,175739
66360,222786
66360,272797
66360,276661
66377,96544
66377,96680
66377,96718
66377,104857
66377,160729
66377,175698
66377,201470
66377,204926
66377,265356
66377,269300
66377,272688
66377,272797
66377,351301
66377,351303
66377,353942
66377,353963
66377,353964
66377,353969
66382,152518
66382,198501
66384,84808
66384,122131
66390,354136
66416,86758
66416,325229
66419,124741
66419,354048
66500,155507
66597,187339
66988,656374
67435,67444
67435,74519
67435,77409
67435,77472
67435,82456
67435,128648
67435,178253
67435,211109
67435,641129
67444,70132
67444,74519
67444,96300
67447,91347
67447,91922
67447,91950
67447,92006
67447,92210
67447,108469
67447,110891
67447,115932
67447,117305
67447,170596
67447,228889
67447,246104
67747,91373
67747,272004
67756,77422
67756,94219
67825,203413
67906,92622
67981,68028
67981,71029
67981,87869
67981,118817
67981,119049
67981,124909
67981,127267
67981,133922
67981,134016
67981,137739
67981,140812
67981,143087
67981,144265
67981,149667
67981,149671
67981,153632
67981,160167
67981,296263
67981,364155
67981,385005
67981,453924
67981,656084
68012,68237
68012,78583
68012,82425
68016,75026
68016,78583
68016,81499
68016,85374
1614,68028
68028,68037
68028,68044
68028,68060
68028,75936
68028,77144
68028,77245
68028,80139
68028,82103
68028,82398
68028,84949
68028,85245
68028,85374
68028,89886
68028,118529
68028,118552
68028,118609
68028,118627
68028,118896
68028,122532
68028,123225
68028,126524
68028,126710
68028,126806
68028,133922
68028,133937
68028,133951
68028,134023
68028,136706
68028,136917
68028,137739
68028,139382
68028,140059
68028,140812
68028,143510
68028,143643
68028,144054
68028,146673
68028,146837
68028,147651
68028,148208
68028,148225
68028,148571
68028,151763
68028,160216
68028,160642
68028,161424
68028,163168
68028,214881
68028,236731
68028,355721
68028,355726
68028,355741
68028,355742
68028,355754
68028,368197
68028,388144
68028,656084
3479,68037
68037,83391
68037,137865
68037,159638
68044,75026
68044,89886
68044,139382
68044,355620
68049,75021
68067,70753
68197,74098
68197,91347
68197,102938
68197,117348
68197,117412
68197,174452
68197,227937
68197,242872
68237,78626
68237,90587
68237,118586
68237,142204
68237,146921
68238,265302
68242,124444
68242,355992
68242,355996
68242,355997
68242,355999
68242,356002
68370,154556
68370,180166
69252,157639
69252,172998
69252,662975
69309,434656
69481,186335
69481,208210
69481,332564
69488,81055
69488,96718
69488,97042
69488,97046
69488,100562
69488,101624
69488,101782
69488,104857
69488,122705
69488,150065
69488,154435
69488,175641
69488,175698
69488,175787
69488,188456
69488,189333
69488,189347
69488,201470
69488,222909
69488,234632
69488,234721
69488,263667
69488,264195
69488,272374
69488,272528
69488,276683
69488,305423
1959,69545
69569,71461
69646,327224
69687,74118
20898,69745
33596,69745
69745,210262
69765,104245
69765,210803
69765,227999
69767,70579
69767,93635
69767,93729
69767,95156
69767,118923
69767,210319
69767,219589
69779,146333
69782,102586
69782,220999
69782,324639
69947,94208
69947,97012
69947,175692
69947,189347
69947,222786
69947,265316
69947,272648
69947,278380
69947,342910
69965,70016
69996,94763
69996,141747
69996,285774
69996,358530
69996,358531
70020,71175
70020,93327
70020,96016
70020,166649
70020,187446
70030,305852
70048,79276
70122,70137
70122,117360
70122,153300
70124,116548
70126,181213
70126,213846
70132,77498
70132,96568
70132,213405
70134,97453
70134,97460
70134,174452
70134,177439
70134,210199
70134,210256
70134,349509
70144,92945
70144,104245
70144,358672
70146,70149
70146,210399
70149,188371
70149,210399
70149,219490
70149,244902
70149,304746
70149,358663
70150,73379
70150,74519
70150,93765
70150,208172
70150,237684
70152,93477
70152,97099
70152,174600
70152,177257
70155,193038
38193,70247
70323,127747
70414,75782
70414,84427
70414,93707
70414,95045
70414,95786
70414,100679
70414,104315
70414,104975
70414,111146
70414,116366
70414,127838
70414,129418
70414,130087
70414,130298
70414,167672
70414,167673
70414,167709
70414,167795
70414,177854
70414,179376
70414,215067
70414,216768
70414,334871
70414,359144
70439,210557
70545,169524
70545,323675
20285,70579
30134,70579
70579,81454
70579,92533
70579,93051
70579,94635
70579,95080
70579,95714
70579,97374
70579,108469
70579,108810
70579,134074
70579,179754
70579,187314
70579,187400
70579,187402
70579,198696
70579,245775
70579,359236
70579,359237
70592,93297
70592,100787
70592,104435
70592,515327
70605,129584
70611,77470
70611,90238
70611,139672
70611,139866
70611,193402
70611,197356
70611,205061
70611,313546
70612,72915
70612,116987
70612,126519
70625,71761
70625,401877
70662,71967
70662,93446
70662,112212
70662,115992
70662,136171
70662,154666
70662,167290
70662,167324
70662,188354
70662,236808
70715,71863
70715,93836
70715,135234
70715,166322
70715,175989
70715,176008
70715,176047
70715,176050
70715,193442
70715,281972
70715,359883
70730,110589
70753,74278
70897,77251
70962,129899
71019,206727
71019,430106
71029,82421
71082,92460
5204,71088
71088,94247
71088,106779
71088,247854
71088,288046
71088,296353
71107,104302
71107,113834
71107,118923
71107,166706
71107,167591
71107,177363
71107,209245
71107,212585
71107,242632
71107,360870
71108,71175
71108,103907
71108,225001
71108,245294
71110,77460
71110,77628
71110,93707
71110,95882
71110,97110
71110,97139
71110,104040
71110,104302
71110,104957
71110,108082
71110,110248
71110,127235
71110,127838
71110,130339
71110,132520
71110,166696
71110,167641
71110,186539
71110,228823
71110,237919
71110,242486
71110,244802
71110,247528
71110,251042
71110,461214
10827,71122
71122,97241
71122,124731
71122,166706
71122,184331
71122,186537
71122,186677
71122,216974
71122,235648
71122,274044
71122,351381
71122,361391
71122,361392
71122,361398
71122,399123
71151,94984
71151,248394
14147,71174
71174,72468
71174,77460
71174,93003
71174,93765
71174,97139
71174,104957
71174,118291
71174,127235
71174,130339
71174,140620
71174,166756
71174,167747
71174,171353
71174,180177
71174,185841
71174,224561
71174,237870
71174,247711
71174,252316
71175,77029
71175,91030
71175,93165
71175,95952
71175,97374
71175,104307
71175,104957
71175,105767
71175,108082
71175,127808
71175,176183
71175,345040
71186,77460
71186,77990
71186,78383
71186,93540
71186,100100
71186,107228
71186,119946
71186,157678
71232,191739
71239,94299
71239,112183
71239,211402
71239,227999
71239,249963
71239,326465
71243,75187
71243,77460
71243,90499
71243,93660
71243,93765
71243,106514
71243,107311
71243,116366
71243,166696
71243,167610
71243,167659
71243,177254
71243,210751
71243,210877
71243,235119
71243,245934
71243,278677
71250,248394
71273,94984
71284,645756
71284,655519
71290,129777
71482,72198
71482,184263
71482,187331
71491,149249
71564,179919
71606,140233
71632,96016
71632,104324
71632,113749
71632,167749
71761,95714
71761,167618
71835,226490
19382,71962
71962,102375
71962,233062
71962,233086
71963,127631
71967,106779
71967,274891
72062,84172
72062,231919
72062,312664
72062,363665
72062,381541
72198,78785
72198,84090
72198,363859
72203,176070
72375,184131
72375,217616
72394,177311
72402,172913
72402,189005
72402,318276
10827,72441
72469,74708
72469,91187
72469,95009
72469,97119
72469,104031
72469,109453
72469,127808
72469,130298
72469,167586
72469,167642
72469,167678
72469,186469
72469,186537
72469,208919
72469,209445
72469,238828
72469,240577
72469,240657
72469,242191
72469,246106
72469,247475
72469,247916
72469,251173
72469,304555
72469,364277
72469,656197
72481,91262
72481,91950
72481,208885
72485,78452
72485,92263
72485,92945
72485,95695
72485,116339
72485,167586
72485,190385
72485,230298
72485,245294
72485,291711
72507,78452
72507,91361
72507,93765
72507,229412
72507,232582
72509,114505
72509,179077
72511,72520
72511,95115
72511,315358
72519,103454
72519,172998
72519,184334
72520,95452
72520,184565
72520,184630
72520,189211
72545,91297
72545,99770
72545,104245
72593,118526
72593,161696
72593,178235
72593,236520
72593,355742
72593,364790
20698,72651
72651,77029
72651,79157
72651,95019
72651,206761
72651,289685
72651,338293
72651,353964
72651,365012
72663,84808
72663,144347
72755,140009
72790,102793
72839,73442
72839,249023
30134,72915
72915,93595
72915,96189
72915,115979
72915,134074
72915,244542
62874,72949
30930,72950
32057,72950
72950,131861
72987,202801
73109,345952
73109,365478
73160,107228
73160,118923
73160,130087
73160,177807
73160,180394
73183,365584
33133,73198
73198,92610
73198,127363
73198,175982
73207,167665
73207,172937
73207,215255
73240,429223
21884,73271
73271,91408
73271,96587
73271,127698
73271,127818
73271,129899
73271,170729
73271,171315
73271,175456
73271,206863
73271,228852
73271,293465
73271,366077
73271,625077
73271,656145
73285,108564
73285,236240
73352,93795
73353,75034
73353,127836
73353,215255
73353,222371
73356,87427
73356,94788
73356,95149
73356,95462
73356,99797
73356,106742
73356,107914
73356,125693
73356,136530
73356,366114
5204,73358
73358,74690
73358,205523
73358,221093
73374,96568
73374,188937
73374,235873
73379,92325
73379,179454
73416,87205
73416,220755
73416,645203
73441,180674
73441,272861
73442,101850
73721,125686
73869,94228
73869,94454
73869,216517
63990,73918
73918,92031
73918,94042
73918,95373
73954,74360
73959,366637
73964,103914
73964,110105
73964,314607
73964,401877
73977,74258
73980,366700
73989,310771
73992,74376
74011,74233
74014,135172
74014,135192
74014,168284
74019,74029
74019,74090
74019,74162
74019,74322
74019,366701
74028,74118
74029,74090
74029,74162
74029,74322
74029,366701
22818,74032
71828,74032
74045,74500
74052,74139
74058,74170
74058,74346
74063,181853
74086,74429
74090,74162
74090,74322
74090,74357
74090,366701
74098,79509
74098,85576
74098,97467
74098,124731
74098,204848
74098,244627
74138,366767
74141,74250
74141,366794
74142,74169
74142,74222
74142,74243
74143,79636
74159,74490
74162,74322
74162,366701
74169,74222
74170,74346
74176,74201
74184,74478
74196,74449
74215,274048
74223,103522
74244,193414
74250,366794
74264,636317
74277,74351
74285,366860
74300,74439
74300,366866
74306,189529
74322,366701
74332,366864
74333,74422
74345,118203
74351,366864
74357,366701
74362,139639
74366,76235
74366,126080
74433,137140
74433,182142
74439,160375
74439,366866
74439,489504
74441,219589
74441,325868
74441,366940
74450,74491
74473,93999
74473,102937
74519,97414
74519,178253
74519,202070
74519,211109
74519,212113
18173,74622
74622,175451
74633,85927
74653,113737
74653,117310
74673,92210
74673,103443
74673,134053
74673,166649
74673,224561
74673,252089
74673,334246
74675,92795
74675,94228
74675,94625
74675,94752
74675,182416
74675,209388
74688,108564
74688,115918
74690,74708
74690,82458
74690,91009
74690,95048
74690,107942
74690,123128
74690,205523
74690,247073
74690,249012
74690,315399
74708,123128
74708,178743
74708,187475
74708,241662
74761,110076
74761,210216
31895,74863
74863,74875
74863,176010
74879,116548
74879,307589
74890,101516
74908,360010
74936,135231
74936,367887
74951,127234
74951,321190
75008,113749
75010,75021
75010,75026
75010,78583
75010,78648
75010,83790
